Accident_ID,City,Latitude,Longitude,Date,Time,Severity,Vehicle_Type,Weather,Road_Condition,Road_Type,Light_Condition,Speed_Limit,Casualties
9034,Hyderabad,17.4943375849158,78.54558682987985,2024-08-05,23:24,Minor,Bus,Clear,Wet,City Road,Night,50,4
9035,Jaipur,26.97652271716745,75.87820344712355,2024-04-12,15:57,Minor,Bicycle,Foggy,Under Construction,City Road,Street Lights,60,4
9036,Chennai,13.167972857497261,80.263161138781,2024-10-31,15:44,Minor,Auto,Clear,Dry,Highway,Street Lights,60,1
9037,Mumbai,18.97867687075861,72.88812191913324,2024-10-28,07:31,Fatal,Auto,Rainy,Under Construction,Rural Road,Street Lights,80,3
9038,Delhi,28.55794914640763,77.22653865207222,2024-08-24,10:20,Major,Car,Cloudy,Dry,City Road,Night,80,2
9039,Chennai,13.05908578608949,80.32348123687336,2024-01-29,01:52,Minor,Auto,Foggy,Under Construction,Highway,Night,60,4
9040,Chennai,13.056162500415931,80.38539946464171,2024-08-30,14:03,Major,Auto,Rainy,Under Construction,City Road,Daylight,40,3
9041,Jaipur,26.859256470410337,75.76518186517094,2024-02-11,02:01,Minor,Bus,Clear,Under Construction,City Road,Night,30,1
9042,Jaipur,26.91054150026782,75.72993148322992,2024-08-09,13:44,Minor,Car,Rainy,Under Construction,Rural Road,Street Lights,40,2
9043,Kolkata,22.64593859928444,88.17446046970923,2024-03-19,22:32,Minor,Car,Rainy,Wet,City Road,Daylight,100,2
9044,Chennai,13.045268292363517,80.2356773776587,2024-08-08,15:36,Major,Bicycle,Foggy,Wet,Rural Road,Night,80,1
9045,Ahmedabad,23.04016604953084,72.58334960177919,2024-11-18,03:04,Major,Bike,Cloudy,Dry,Rural Road,Daylight,60,0
9046,Bangalore,12.96444329320032,77.62863968095542,2024-06-23,07:43,Minor,Auto,Rainy,Wet,Highway,Daylight,30,0
9047,Delhi,28.61549993612092,77.1358160994255,2024-05-15,18:45,Major,Bicycle,Clear,Under Construction,City Road,Daylight,50,1
9048,Ahmedabad,23.018740159828774,72.48395243969635,2024-08-18,00:33,Major,Car,Cloudy,Wet,Highway,Daylight,40,1
9049,Hyderabad,17.443765117848816,78.50728889090527,2024-11-14,19:40,Minor,Bicycle,Clear,Dry,Highway,Night,100,2
9050,Chennai,12.999365924503763,80.24516673781214,2024-08-16,10:11,Major,Auto,Clear,Under Construction,City Road,Street Lights,40,1
9051,Bangalore,13.01038320782648,77.51087373799194,2024-08-29,09:38,Minor,Auto,Clear,Dry,City Road,Night,30,0
9052,Kolkata,22.717573950169612,88.34009905565166,2024-08-21,09:21,Major,Car,Rainy,Dry,Highway,Night,60,2
9053,Ahmedabad,23.06181893214089,72.60338408538672,2024-03-07,23:14,Major,Car,Cloudy,Wet,City Road,Night,50,0
9054,Ahmedabad,23.003863777711246,72.45149043131472,2024-08-31,11:47,Fatal,Bus,Foggy,Wet,City Road,Daylight,30,2
9055,Ahmedabad,23.0688305627005,72.66614565686942,2024-03-02,18:03,Minor,Bicycle,Clear,Under Construction,Rural Road,Street Lights,30,0
9056,Hyderabad,17.35938185041167,78.50329247448227,2024-06-20,20:47,Major,Auto,Rainy,Wet,Rural Road,Street Lights,40,3
9057,Chennai,13.1331211512034,80.1660095545935,2024-11-25,22:44,Minor,Car,Clear,Wet,Rural Road,Night,40,1
9058,Chennai,13.116703875656542,80.33976627777655,2024-02-13,00:04,Minor,Bike,Rainy,Wet,Rural Road,Street Lights,60,1
9059,Kolkata,22.58221308282377,88.27863825126781,2024-06-04,12:42,Fatal,Bicycle,Rainy,Under Construction,City Road,Daylight,30,1
9060,Kolkata,22.682611658228694,88.29658787845878,2024-12-25,05:40,Major,Car,Cloudy,Under Construction,Highway,Street Lights,80,0
9061,Kolkata,22.54178023968584,88.24069558597597,2024-12-06,00:25,Major,Bus,Cloudy,Dry,Rural Road,Night,40,4
9062,Chennai,13.022410179932935,80.2763894356423,2024-03-13,00:30,Minor,Auto,Cloudy,Under Construction,Rural Road,Street Lights,40,5
9063,Jaipur,26.907995287339343,75.77045400079642,2024-04-14,14:35,Minor,Bus,Rainy,Under Construction,City Road,Street Lights,30,2
9064,Hyderabad,17.253020653564974,78.52239850288834,2024-05-12,11:03,Minor,Car,Foggy,Under Construction,Rural Road,Daylight,80,1
9065,Ahmedabad,22.91693574918573,72.51068498556928,2024-02-22,12:45,Minor,Bus,Foggy,Under Construction,City Road,Night,30,2
9066,Mumbai,18.978822954705535,72.86133218984745,2024-09-26,11:43,Minor,Truck,Cloudy,Under Construction,Rural Road,Night,50,2
9067,Bangalore,12.960406923720807,77.43530032590193,2024-06-21,09:50,Major,Bus,Rainy,Under Construction,City Road,Daylight,80,1
9068,Kolkata,22.58547637086293,88.34272667960975,2024-04-16,20:40,Major,Bus,Foggy,Wet,Rural Road,Street Lights,40,6
9069,Kolkata,22.479431449780314,88.41577320162476,2024-10-24,00:48,Minor,Truck,Foggy,Dry,Rural Road,Daylight,60,3
9070,Kolkata,22.578587809378725,88.41897895575786,2024-04-18,06:46,Minor,Car,Foggy,Wet,City Road,Night,50,3
9071,Mumbai,18.972663014047402,73.03184614380059,2024-10-10,21:10,Minor,Bike,Cloudy,Wet,Rural Road,Night,60,0
9072,Hyderabad,17.2829041864804,78.39502495197186,2024-03-11,20:30,Major,Car,Foggy,Wet,City Road,Night,60,1
9073,Kolkata,22.593737143501432,88.37007075826273,2024-02-26,14:13,Major,Bike,Clear,Under Construction,Rural Road,Daylight,60,1
9074,Hyderabad,17.296417792196397,78.59931476869718,2024-06-27,02:39,Minor,Bicycle,Cloudy,Under Construction,Rural Road,Daylight,50,1
9075,Delhi,28.60349697439741,77.3655872954004,2024-07-27,00:12,Minor,Bicycle,Clear,Under Construction,Highway,Daylight,30,1
9076,Bangalore,12.810483236501932,77.59508272271957,2024-09-05,00:44,Minor,Auto,Clear,Wet,Highway,Night,100,1
9077,Jaipur,26.871249573981817,75.82237410287418,2024-06-16,06:46,Minor,Bike,Rainy,Wet,City Road,Daylight,60,5
9078,Ahmedabad,23.089232215257635,72.5343225631241,2024-05-16,21:45,Minor,Bus,Foggy,Wet,Highway,Night,40,5
9079,Hyderabad,17.29381669187781,78.52170140520835,2024-02-07,07:13,Major,Auto,Cloudy,Dry,Highway,Night,100,3
9080,Bangalore,12.890619500158966,77.47716430796739,2024-09-24,06:05,Minor,Bus,Clear,Under Construction,Rural Road,Night,60,0
9081,Kolkata,22.472001180470592,88.41415210437543,2024-09-20,05:09,Minor,Truck,Clear,Wet,Highway,Daylight,100,1
9082,Hyderabad,17.33687719292405,78.37381279972385,2024-11-21,20:43,Minor,Bicycle,Rainy,Dry,Highway,Street Lights,80,1
9083,Bangalore,13.00208976977481,77.58221812650083,2024-01-22,23:21,Major,Auto,Foggy,Under Construction,Highway,Daylight,30,3
9084,Delhi,28.591451316846882,77.07024688347369,2024-08-22,17:35,Minor,Auto,Rainy,Wet,Rural Road,Night,50,3
9085,Jaipur,26.94689778497687,75.78314694839506,2024-02-11,04:12,Minor,Truck,Cloudy,Under Construction,Highway,Daylight,80,2
9086,Chennai,13.010763905721515,80.33267894885458,2024-12-15,22:38,Minor,Car,Cloudy,Dry,City Road,Night,50,1
9087,Kolkata,22.59042740684848,88.48852349346272,2024-07-19,05:16,Fatal,Bicycle,Cloudy,Wet,City Road,Daylight,40,3
9088,Ahmedabad,23.048430400833578,72.55662446881931,2024-11-02,13:48,Major,Bus,Rainy,Dry,Highway,Night,40,1
9089,Ahmedabad,23.189198874210735,72.59119439807094,2024-01-22,04:21,Minor,Bicycle,Clear,Under Construction,Highway,Daylight,30,1
9090,Jaipur,26.99712521354082,75.67257141417281,2024-02-19,14:02,Major,Bike,Cloudy,Dry,City Road,Street Lights,30,2
9091,Chennai,13.039378108087115,80.23312865509205,2024-10-02,12:18,Major,Bicycle,Foggy,Under Construction,Rural Road,Daylight,60,1
9092,Chennai,13.10198996405094,80.21434941348998,2024-08-14,02:23,Minor,Bus,Clear,Dry,City Road,Daylight,30,3
9093,Ahmedabad,22.991170891211084,72.56400956247562,2024-08-30,23:29,Minor,Bus,Clear,Under Construction,Rural Road,Night,80,0
9094,Hyderabad,17.26675282232026,78.49367813012931,2024-07-11,00:43,Minor,Auto,Rainy,Under Construction,City Road,Street Lights,40,4
9095,Jaipur,26.838923491672887,75.68661184323965,2024-01-15,14:10,Minor,Bus,Rainy,Under Construction,Rural Road,Street Lights,50,1
9096,Chennai,13.099328656172602,80.20189436037649,2024-12-20,12:29,Minor,Bus,Clear,Under Construction,Highway,Daylight,80,2
9097,Bangalore,12.91604248603082,77.5257311686257,2024-09-09,04:54,Minor,Auto,Cloudy,Dry,City Road,Night,80,3
9098,Ahmedabad,23.073661189529318,72.66156870069398,2024-07-12,23:23,Minor,Bike,Cloudy,Under Construction,City Road,Street Lights,50,2
9099,Hyderabad,17.553767993689647,78.55621413266728,2024-08-22,06:11,Major,Bike,Rainy,Under Construction,Rural Road,Street Lights,40,0
9100,Delhi,28.570298984723863,77.11764699138196,2024-02-13,21:44,Minor,Auto,Rainy,Wet,City Road,Daylight,60,1
9101,Bangalore,12.987236495091107,77.70645484482026,2024-02-25,08:33,Fatal,Bus,Foggy,Wet,Highway,Daylight,60,0
9102,Bangalore,13.145609722067684,77.64096205859528,2024-08-15,07:13,Minor,Auto,Clear,Under Construction,Highway,Night,30,1
9103,Chennai,13.15350231419801,80.29531146557721,2024-03-29,11:18,Minor,Car,Foggy,Under Construction,City Road,Night,100,2
9104,Delhi,28.56023291097362,77.17855972266683,2024-11-08,03:10,Fatal,Truck,Cloudy,Under Construction,Highway,Daylight,40,5
9105,Bangalore,12.863870469634263,77.66434448029526,2024-05-28,00:19,Fatal,Bike,Foggy,Under Construction,Rural Road,Daylight,30,3
9106,Kolkata,22.56194172095326,88.38151771739224,2024-06-25,18:52,Major,Car,Rainy,Dry,City Road,Street Lights,40,0
9107,Kolkata,22.532486540727252,88.36812707917565,2024-05-17,19:56,Fatal,Bicycle,Rainy,Dry,Highway,Daylight,80,1
9108,Chennai,13.133694419069704,80.38358085352532,2024-06-06,22:41,Minor,Truck,Foggy,Under Construction,Rural Road,Daylight,40,1
9109,Mumbai,19.033378590559106,72.91001079331296,2024-03-16,22:54,Fatal,Bus,Rainy,Dry,Rural Road,Night,100,1
9110,Jaipur,26.977951197292843,75.78422139257064,2024-07-07,12:34,Major,Truck,Cloudy,Under Construction,Rural Road,Daylight,40,3
9111,Chennai,13.151797007654954,80.33328420479197,2024-07-04,18:00,Major,Car,Clear,Wet,Rural Road,Daylight,40,3
9112,Jaipur,26.972543992439025,75.68914542465764,2024-09-22,09:09,Major,Auto,Clear,Under Construction,City Road,Night,50,5
9113,Kolkata,22.658455968914748,88.29668468966676,2024-01-19,01:17,Fatal,Bicycle,Clear,Dry,Rural Road,Daylight,30,4
9114,Kolkata,22.720867623483628,88.31386234722551,2024-08-08,19:49,Major,Bike,Cloudy,Under Construction,City Road,Night,60,6
9115,Jaipur,27.005129803204454,75.78571556054946,2024-11-13,05:16,Major,Bike,Cloudy,Under Construction,Rural Road,Night,50,4
9116,Jaipur,26.89429263242898,75.81086549809856,2024-06-19,20:43,Fatal,Bicycle,Clear,Dry,Highway,Street Lights,40,1
9117,Ahmedabad,22.894209836616607,72.5400446130675,2024-03-28,21:27,Minor,Bike,Cloudy,Dry,City Road,Night,80,3
9118,Chennai,13.002601950147527,80.16777452372526,2024-11-28,15:39,Minor,Bus,Clear,Wet,City Road,Daylight,40,3
9119,Ahmedabad,23.03840922145393,72.66786084767926,2024-08-31,03:19,Minor,Truck,Cloudy,Wet,Rural Road,Daylight,30,1
9120,Hyderabad,17.375234706937157,78.3939303339832,2024-10-02,05:06,Minor,Bicycle,Clear,Dry,Highway,Daylight,60,1
9121,Hyderabad,17.348543357770588,78.51420175117289,2024-06-03,21:48,Fatal,Truck,Clear,Under Construction,Highway,Street Lights,40,2
9122,Ahmedabad,22.895832417867382,72.69129780156432,2024-11-24,10:40,Minor,Bike,Cloudy,Under Construction,Rural Road,Night,60,1
9123,Jaipur,26.749528018253045,75.91618049536076,2024-06-02,09:58,Minor,Bus,Foggy,Dry,Rural Road,Daylight,50,2
9124,Jaipur,26.921491074371765,75.65864553504775,2024-03-22,15:31,Fatal,Auto,Cloudy,Wet,Rural Road,Street Lights,30,3
9125,Hyderabad,17.36416817404764,78.47759403683425,2024-08-22,05:45,Major,Bus,Rainy,Wet,Rural Road,Night,80,0
9126,Ahmedabad,22.99150236723808,72.46039077090485,2024-10-24,06:00,Minor,Truck,Rainy,Under Construction,Rural Road,Night,50,2
9127,Jaipur,27.010736625957218,75.85917690611899,2024-12-22,08:40,Major,Car,Clear,Wet,City Road,Daylight,40,1
9128,Hyderabad,17.321691037462337,78.55959073082957,2024-05-23,02:38,Minor,Auto,Foggy,Dry,Rural Road,Daylight,60,2
9129,Mumbai,19.225373207217174,72.94973485027064,2024-06-07,02:36,Minor,Truck,Clear,Dry,Highway,Daylight,30,0
9130,Bangalore,12.833265943927387,77.75593671003524,2024-01-01,22:04,Minor,Bus,Clear,Wet,City Road,Night,80,3
9131,Mumbai,19.069328301345674,72.89564211864798,2024-12-05,20:40,Major,Auto,Cloudy,Under Construction,City Road,Night,40,2
9132,Hyderabad,17.359668434555058,78.48240582180365,2024-03-13,20:24,Major,Truck,Cloudy,Wet,Rural Road,Daylight,40,2
9133,Kolkata,22.488886541901817,88.27121644505218,2024-11-27,19:33,Minor,Bicycle,Foggy,Dry,City Road,Street Lights,40,2
9134,Ahmedabad,23.056597375294167,72.52898269789142,2024-06-06,16:59,Minor,Auto,Clear,Wet,Highway,Night,50,2
9135,Bangalore,12.821700873293489,77.35684427352867,2024-11-26,10:10,Minor,Car,Cloudy,Under Construction,Rural Road,Daylight,50,2
9136,Delhi,28.549710253922168,77.17836808798728,2024-09-17,18:06,Minor,Auto,Cloudy,Dry,Rural Road,Daylight,60,2
9137,Delhi,28.641144025627483,77.17859520613042,2024-09-03,11:11,Major,Bike,Cloudy,Under Construction,City Road,Night,50,0
9138,Jaipur,26.8146538582115,75.77852553824536,2024-11-05,19:43,Major,Truck,Cloudy,Under Construction,Rural Road,Street Lights,40,2
9139,Kolkata,22.601218754892265,88.37187508250001,2024-05-28,05:24,Minor,Auto,Clear,Under Construction,Highway,Night,100,3
9140,Delhi,28.695390127235033,77.26455644086545,2024-01-11,12:11,Major,Car,Cloudy,Under Construction,Highway,Street Lights,40,3
9141,Kolkata,22.485921798307228,88.40613058479676,2024-09-29,11:49,Fatal,Bicycle,Foggy,Dry,Rural Road,Street Lights,100,0
9142,Mumbai,19.06598708286267,72.91848977153072,2024-09-16,12:23,Minor,Bike,Clear,Dry,City Road,Street Lights,60,3
9143,Mumbai,19.168348316107917,72.72006096720872,2024-08-04,07:30,Major,Bus,Cloudy,Wet,City Road,Daylight,30,1
9144,Chennai,12.979239872637393,80.17334918915368,2024-11-17,19:02,Minor,Bus,Foggy,Wet,Highway,Night,30,5
9145,Kolkata,22.74218298980764,88.42776543529567,2024-01-26,06:34,Major,Bus,Clear,Dry,Rural Road,Street Lights,30,3
9146,Hyderabad,17.414543153353208,78.55856859369635,2024-03-02,18:00,Fatal,Bus,Rainy,Under Construction,Rural Road,Daylight,60,1
9147,Delhi,28.513023395102568,77.28215027794776,2024-06-14,23:30,Minor,Bicycle,Foggy,Wet,City Road,Street Lights,80,2
9148,Jaipur,27.047909494435096,75.86655988900905,2024-11-14,16:35,Minor,Truck,Rainy,Dry,Highway,Night,30,4
9149,Chennai,13.012084803024617,80.28223871277478,2024-08-23,02:58,Fatal,Bicycle,Cloudy,Wet,Rural Road,Daylight,80,1
9150,Bangalore,12.986301247469399,77.57945163200549,2024-05-21,07:03,Minor,Bus,Cloudy,Wet,Rural Road,Daylight,40,3
9151,Hyderabad,17.397614878954364,78.58364447308101,2024-10-30,17:24,Major,Bus,Clear,Wet,Rural Road,Street Lights,80,2
9152,Ahmedabad,23.160675489252103,72.68967167846664,2024-05-25,14:23,Fatal,Bus,Foggy,Wet,Rural Road,Street Lights,30,2
9153,Ahmedabad,23.063795773950293,72.6786704969243,2024-03-09,15:00,Minor,Auto,Clear,Wet,Rural Road,Daylight,50,0
9154,Mumbai,19.129997236167426,72.92737116697451,2024-08-17,13:21,Minor,Bike,Clear,Dry,Rural Road,Street Lights,80,0
9155,Hyderabad,17.257891640575767,78.55762870466832,2024-10-08,11:54,Fatal,Bike,Clear,Dry,City Road,Daylight,40,3
9156,Ahmedabad,23.05502613535122,72.50183163069953,2024-05-05,09:53,Minor,Truck,Rainy,Under Construction,Rural Road,Street Lights,30,0
9157,Ahmedabad,23.152292592053335,72.81033042152768,2024-07-26,06:49,Fatal,Truck,Foggy,Under Construction,Highway,Daylight,50,3
9158,Bangalore,12.990553865229195,77.58639491499945,2024-06-10,06:02,Major,Truck,Rainy,Under Construction,City Road,Daylight,80,2
9159,Jaipur,26.817116857001302,75.74199997959292,2024-06-22,13:27,Minor,Truck,Cloudy,Wet,Rural Road,Daylight,60,0
9160,Chennai,12.987558383423318,80.31741170689172,2024-03-08,23:16,Minor,Bike,Rainy,Dry,Highway,Daylight,80,2
9161,Bangalore,13.054568024612744,77.59833293482565,2024-07-16,11:23,Minor,Bus,Foggy,Dry,Highway,Street Lights,40,3
9162,Kolkata,22.537017072675408,88.3876467011658,2024-09-11,11:39,Major,Auto,Foggy,Dry,City Road,Night,80,4
9163,Kolkata,22.570281995143567,88.32672553896613,2024-03-03,23:33,Major,Truck,Rainy,Dry,Highway,Night,100,1
9164,Hyderabad,17.355298574034766,78.36643562533733,2024-05-09,13:33,Minor,Bus,Rainy,Under Construction,City Road,Night,30,2
9165,Jaipur,26.835725520922598,75.87864528225714,2024-10-06,08:20,Minor,Truck,Clear,Under Construction,Highway,Street Lights,40,2
9166,Hyderabad,17.1917396643045,78.63542627407328,2024-07-27,16:59,Minor,Bus,Cloudy,Wet,City Road,Street Lights,80,0
9167,Chennai,13.09365781867194,80.22420725660945,2024-04-12,17:46,Minor,Truck,Cloudy,Wet,City Road,Street Lights,100,3
9168,Chennai,13.137291836905218,80.198003526567,2024-06-03,02:43,Minor,Bicycle,Foggy,Wet,Highway,Street Lights,30,4
9169,Ahmedabad,23.051586335390898,72.64030224841204,2024-10-29,02:49,Major,Bike,Foggy,Dry,City Road,Street Lights,60,1
9170,Mumbai,18.961266411511144,72.98075136328542,2024-04-11,09:15,Minor,Truck,Foggy,Dry,City Road,Daylight,80,1
9171,Kolkata,22.638562112029852,88.36268891530497,2024-12-15,16:19,Minor,Bicycle,Rainy,Wet,Rural Road,Street Lights,60,3
9172,Kolkata,22.5934439183607,88.27430501347847,2024-07-11,13:48,Major,Bike,Foggy,Under Construction,Highway,Night,100,0
9173,Chennai,13.01083679129126,80.19566520680621,2024-03-21,04:11,Fatal,Bus,Cloudy,Dry,Rural Road,Street Lights,80,2
9174,Delhi,28.52788289306389,77.12866641131885,2024-07-24,07:01,Minor,Bicycle,Clear,Under Construction,Highway,Daylight,50,1
9175,Chennai,13.11364996773745,80.17642275449067,2024-02-03,09:19,Minor,Car,Rainy,Dry,City Road,Night,50,1
9176,Delhi,28.63018897683391,77.22184452368856,2024-09-01,14:01,Minor,Bicycle,Clear,Wet,City Road,Night,50,2
9177,Jaipur,26.988169517860523,75.78409729852783,2024-08-26,14:21,Major,Auto,Rainy,Dry,Rural Road,Daylight,100,3
9178,Hyderabad,17.405629024849517,78.52431848574153,2024-04-15,07:59,Major,Car,Foggy,Under Construction,Highway,Night,30,1
9179,Chennai,13.098799775924741,80.29250924454618,2024-10-13,02:10,Minor,Truck,Rainy,Wet,Highway,Street Lights,60,1
9180,Hyderabad,17.378603224707426,78.50126655054231,2024-09-26,23:52,Minor,Bike,Clear,Wet,Rural Road,Street Lights,80,5
9181,Mumbai,19.122243751612505,72.87426487140756,2024-06-12,00:44,Major,Bike,Cloudy,Wet,City Road,Street Lights,50,3
9182,Hyderabad,17.384128233625425,78.36691536982298,2024-02-05,04:00,Minor,Bicycle,Rainy,Dry,City Road,Daylight,60,2
9183,Ahmedabad,23.04651565561698,72.53724520210906,2024-09-16,20:49,Minor,Bike,Clear,Wet,Highway,Street Lights,50,4
9184,Delhi,28.58647970489221,77.24229500944655,2024-07-07,12:41,Major,Bicycle,Cloudy,Dry,City Road,Night,100,1
9185,Ahmedabad,23.075258700435985,72.61524881000437,2024-10-31,06:52,Minor,Bike,Rainy,Under Construction,Rural Road,Night,30,4
9186,Chennai,13.199710947739753,80.3194841789893,2024-11-05,21:07,Minor,Car,Cloudy,Under Construction,Rural Road,Daylight,100,3
9187,Bangalore,12.93041107187152,77.59513350305704,2024-06-19,22:24,Major,Bus,Cloudy,Wet,Highway,Night,60,1
9188,Kolkata,22.52998036766713,88.36759667644989,2024-12-07,03:21,Minor,Truck,Rainy,Under Construction,City Road,Night,60,3
9189,Kolkata,22.6803043287573,88.35340754543226,2024-12-20,07:05,Fatal,Bicycle,Clear,Dry,Highway,Street Lights,50,1
9190,Chennai,13.14906308421906,80.25260609881812,2024-05-06,03:11,Minor,Bicycle,Cloudy,Wet,Highway,Daylight,40,2
9191,Hyderabad,17.421303487524902,78.44304202971495,2024-03-01,23:32,Minor,Bus,Foggy,Dry,City Road,Street Lights,80,2
9192,Delhi,28.652644742046903,77.25421883179567,2024-07-11,15:48,Minor,Bike,Cloudy,Under Construction,Rural Road,Night,40,2
9193,Ahmedabad,22.970565612652948,72.64505850150793,2024-07-15,17:05,Minor,Auto,Foggy,Dry,City Road,Daylight,60,3
9194,Jaipur,26.83898532611957,75.8452808495447,2024-05-03,11:49,Minor,Bike,Cloudy,Dry,City Road,Night,60,1
9195,Jaipur,26.845056728945515,75.6337431592927,2024-10-12,21:15,Minor,Truck,Cloudy,Under Construction,Rural Road,Night,80,3
9196,Delhi,28.67012082996085,77.18041486208244,2024-01-26,16:57,Minor,Bicycle,Cloudy,Wet,Rural Road,Street Lights,40,1
9197,Hyderabad,17.369052099103307,78.56720480316007,2024-05-01,17:11,Fatal,Car,Clear,Under Construction,City Road,Night,80,2
9198,Chennai,13.058365535603214,80.36532226893388,2024-12-16,20:45,Minor,Bicycle,Clear,Wet,Highway,Daylight,30,1
9199,Hyderabad,17.32953601782573,78.29000797595528,2024-05-31,06:07,Major,Car,Foggy,Under Construction,City Road,Daylight,40,0
9200,Jaipur,26.930193926241014,75.69288536526375,2024-10-15,09:15,Major,Car,Cloudy,Dry,Rural Road,Daylight,50,2
9201,Bangalore,13.07726148905669,77.55435473917535,2024-06-09,01:17,Minor,Bus,Clear,Wet,Highway,Street Lights,100,1
9202,Jaipur,26.983048257360828,75.87558111652308,2024-11-08,18:18,Major,Car,Cloudy,Wet,Rural Road,Daylight,80,1
9203,Bangalore,13.05388277699033,77.55974929696414,2024-07-03,17:16,Minor,Car,Foggy,Under Construction,Rural Road,Night,60,4
9204,Delhi,28.703708512963154,77.20307303692188,2024-04-04,11:56,Minor,Bus,Rainy,Dry,City Road,Night,30,0
9205,Bangalore,12.86672641751479,77.40724721664039,2024-07-30,23:40,Minor,Car,Clear,Under Construction,City Road,Daylight,30,3
9206,Hyderabad,17.288509223950626,78.51092430906658,2024-08-29,23:52,Major,Bike,Clear,Under Construction,Highway,Daylight,50,3
